Instrument_Program,Is_Drum,Start_Time,End_Time,Pitch,Velocity
0,False,390.0003,390.5088,55,96
0,False,390.0056,390.5088,77,86
0,False,390.0109,390.5088,79,88
0,False,390.0162,390.5088,86,88
0,False,390.5141,391.0173,84,95
0,False,390.5088,391.5152,87,90
0,False,390.5088,391.5257,80,96
0,False,390.5088,392.0236,44,96
0,False,390.5141,392.0289,51,96
0,False,390.5194,392.0342,75,90
0,False,391.0173,392.0342,84,96
0,False,391.5363,392.0342,80,86
0,False,392.0342,392.5427,68,90
0,False,392.0395,393.0512,72,88
0,False,392.0342,393.5491,44,96
0,False,392.5427,393.5491,68,86
0,False,393.0512,393.5491,72,86
0,False,392.0395,393.5544,51,96
0,False,390.5194,393.5596,56,96
0,False,392.0448,393.5596,75,94
0,False,393.5596,394.0681,68,91
0,False,393.5649,394.5766,72,94
0,False,394.5766,395.0745,72,86
0,False,393.5649,395.0798,51,96
0,False,394.0734,395.0798,68,86
0,False,393.5596,395.0851,44,96
0,False,393.5702,395.0851,77,88
0,False,393.5702,395.0851,56,96
0,False,395.0851,395.5935,68,96
0,False,395.0851,396.102,46,96
0,False,395.0904,396.102,72,97
0,False,395.0851,396.5999,56,96
0,False,396.102,396.5999,72,86
0,False,396.102,396.5999,44,96
0,False,395.0904,396.6052,51,96
0,False,395.0957,396.6105,75,93
0,False,395.5935,396.6105,68,96
0,False,396.6105,397.119,63,91
0,False,396.6158,397.6274,67,89
0,False,396.6105,398.1253,39,96
0,False,397.6274,398.1253,67,86
0,False,396.6158,398.1306,46,96
0,False,396.6211,398.1359,70,93
0,False,397.119,398.1359,63,91
0,False,398.1359,398.6444,63,99
0,False,398.1412,399.1529,67,91
0,False,398.1306,399.6455,39,96
0,False,398.1359,399.6508,46,96
0,False,398.6444,399.6508,63,88
0,False,399.1688,399.6561,67,88
0,False,396.6211,399.6613,51,96
0,False,398.1465,399.6613,70,99
0,False,399.6666,400.1698,67,87
0,False,399.6719,400.6783,70,90
0,False,399.6666,401.1815,46,96
0,False,399.6613,401.1868,77,97
0,False,399.6613,401.1868,39,96
0,False,399.6719,401.1868,51,96
0,False,400.6836,401.1868,70,87
0,False,400.1804,401.1921,67,87
0,False,401.1921,401.6952,67,93
0,False,401.1868,402.2037,39,96
0,False,401.1974,402.2037,70,98
0,False,402.2037,402.7016,39,96
0,False,401.1921,402.7069,46,96
0,False,401.6952,402.7069,67,87
0,False,402.2037,402.7069,70,87
0,False,401.1868,402.7122,75,96
0,False,401.1974,402.7122,51,96
0,False,402.7175,403.2207,68,87
0,False,402.7228,403.7291,72,97
0,False,402.7122,404.227,65,100
0,False,402.7122,404.227,41,96
0,False,402.7175,404.2323,48,96
0,False,403.2207,404.2323,68,87
0,False,403.7344,404.2323,72,97
0,False,404.2429,404.7461,68,93
0,False,404.2482,405.244,72,86
0,False,402.7175,405.7472,75,96
0,False,404.2376,405.7525,65,88
0,False,404.2376,405.7525,41,96
0,False,404.2429,405.7578,48,96
0,False,404.7461,405.7578,68,87
0,False,405.2546,405.7578,72,87
0,False,402.7228,405.763,53,96
0,False,405.7736,406.2715,77,94
0,False,406.2768,406.7747,75,94
0,False,405.763,407.2779,68,89
0,False,406.78,407.2779,74,94
0,False,405.7683,407.2832,72,86
0,False,405.7683,407.2832,48,96
0,False,405.763,407.2885,41,96
0,False,405.7736,407.2885,53,96
0,False,407.2885,407.7864,75,94
0,False,407.797,408.2948,74,94
0,False,407.2885,408.3054,41,96
0,False,407.2885,408.5491,68,87
0,False,407.2938,408.5544,72,88
0,False,408.3054,408.8033,77,94
0,False,408.3054,408.8033,41,96
0,False,407.2938,408.8086,48,96
0,False,407.2991,408.8139,53,96
0,False,408.8192,409.3224,74,99
0,False,408.8139,409.8308,70,96
0,False,409.8308,410.3287,70,86
0,False,408.8192,410.334,50,96
0,False,409.3277,410.334,74,94
0,False,408.8139,410.3393,43,96
0,False,408.8245,410.3393,79,88
0,False,410.3446,410.8478,74,99
0,False,410.3393,411.3563,70,96
0,False,410.3393,411.3563,43,96
0,False,411.3563,411.8542,70,86
0,False,411.3563,411.8542,46,96
0,False,410.3446,411.8595,50,96
0,False,410.8531,411.8595,74,94
0,False,408.8245,411.8647,55,96
0,False,410.3499,411.8647,79,88
0,False,411.6105,411.8647,80,88
0,False,411.87,412.3732,74,85
0,False,411.8647,412.8817,71,92
0,False,411.8647,413.3796,47,96
0,False,412.3732,413.3796,74,94
0,False,411.87,413.3849,50,96
0,False,412.887,413.3849,71,86
0,False,411.8753,413.3902,79,89
0,False,411.8753,413.3902,55,96
0,False,413.3955,413.8986,74,86
0,False,413.4008,413.8986,77,88
0,False,413.8986,414.4018,75,86
0,False,413.3902,414.4071,71,98
0,False,413.3902,414.905,47,96
0,False,413.3955,414.9103,50,96
0,False,414.4071,414.9103,74,86
0,False,414.4124,414.9103,71,84
0,False,413.4008,414.9156,55,96
0,False,414.9156,415.4241,68,96
0,False,414.9209,415.9325,72,95
0,False,414.9156,416.4304,44,96
0,False,414.9209,416.4357,51,96
0,False,414.9262,416.441,75,90
0,False,415.4241,416.441,68,96
0,False,415.9431,416.441,72,86
0,False,416.4463,416.9495,72,88
0,False,416.4516,417.458,75,94
0,False,416.441,417.9559,44,96
0,False,416.9495,417.9559,72,86
0,False,417.458,417.9559,75,86
0,False,416.4463,417.9612,51,96
0,False,414.9262,417.9664,56,96
0,False,416.441,417.9664,68,90
0,False,417.9664,418.4749,80,91
0,False,417.977,418.9834,77,88
0,False,417.9664,419.4813,84,88
0,False,418.9834,419.4813,75,86
0,False,417.9717,419.4866,51,96
0,False,418.4802,419.4866,80,86
0,False,417.9664,419.4919,44,96
0,False,417.977,419.4919,56,96
0,False,419.4919,420.0004,80,96
0,False,419.4919,420.0004,46,96
0,False,419.4919,420.0004,56,96
0,False,419.4972,420.0004,51,96
0,False,419.5025,420.5088,75,93
0,False,420.0004,420.5088,51,96
0,False,420.0004,420.5088,46,96
0,False,420.0004,420.5088,56,96
0,False,419.4919,421.0067,82,99
0,False,420.5088,421.0067,44,96
0,False,420.5088,421.0067,56,96
0,False,420.5088,421.012,51,96
0,False,420.5141,421.012,75,86
0,False,420.0004,421.0173,80,96
0,False,421.0173,421.5258,63,91
0,False,421.0226,422.0342,67,89
0,False,421.0173,422.5321,39,96
0,False,422.0342,422.5321,67,86
0,False,421.0226,422.5374,46,96
0,False,421.0279,422.5427,70,93
0,False,421.5258,422.5427,63,91
0,False,422.548,423.0512,70,91
0,False,422.5533,423.5597,75,99
0,False,422.5374,424.0523,39,96
0,False,422.5427,424.0576,46,96
0,False,423.0512,424.0576,70,88
0,False,423.5756,424.0629,75,88
0,False,421.0279,424.0681,51,96
0,False,422.5427,424.0681,67,99
0,False,424.0734,424.5766,79,87
0,False,424.0681,425.0745,77,88
0,False,424.0681,425.583,84,99
0,False,425.0851,425.583,75,86
0,False,424.0734,425.5883,46,96
0,False,424.0681,425.5936,39,96
0,False,424.0787,425.5936,82,90
0,False,424.0787,425.5936,51,96
0,False,424.5872,425.5989,79,87
0,False,425.5936,426.102,39,96
0,False,425.5989,426.102,46,96
0,False,425.6042,426.102,79,98
0,False,425.6042,426.102,51,96
0,False,425.5936,426.6105,75,96
0,False,426.102,426.6105,51,96
0,False,426.102,426.6105,46,96
0,False,426.102,426.6105,39,96
0,False,425.5936,427.1084,82,88
0,False,426.6105,427.1084,39,96
0,False,426.6105,427.1084,39,96
0,False,426.102,427.1137,79,87
0,False,426.6105,427.1137,46,96
0,False,426.6105,427.119,75,96
0,False,426.6105,427.119,51,96
0,False,427.1243,427.6275,68,87
0,False,427.1296,428.136,72,97
0,False,427.1243,428.6285,75,96
0,False,427.119,428.6338,65,100
0,False,427.119,428.6338,41,96
0,False,427.1243,428.6391,48,96
0,False,427.6275,428.6391,68,87
0,False,428.1412,428.6391,72,97
0,False,428.6497,429.1529,72,93
0,False,428.6444,429.3965,48,96
0,False,428.6444,429.4071,41,96
0,False,428.655,429.6508,75,86
0,False,428.6444,430.1487,80,96
0,False,428.6444,430.1593,68,88
0,False,429.4071,430.1593,48,96
0,False,429.1529,430.1646,72,87
0,False,429.6614,430.1646,75,87
0,False,427.1296,430.1698,53,96
0,False,429.4071,430.1698,41,96
0,False,430.1698,430.6677,84,94
0,False,430.1804,430.6783,77,94
0,False,430.1751,430.9273,48,96
0,False,430.1698,430.9326,41,96
0,False,430.1804,430.9326,53,96
0,False,430.6783,431.1762,82,94
0,False,430.6836,431.1815,75,94
0,False,430.9326,431.441,41,96
0,False,430.9432,431.441,53,96
0,False,431.1868,431.6847,74,94
0,False,431.1868,431.6847,79,94
0,False,431.441,431.6847,41,96
0,False,431.441,431.6847,53,96
0,False,430.1751,431.69,72,86
0,False,430.9379,431.69,48,96
0,False,431.6953,432.1932,75,94
0,False,431.6953,432.1932,82,94
0,False,431.6953,432.2038,41,96
0,False,431.7006,432.2038,48,96
0,False,431.7059,432.2038,53,96
0,False,432.2038,432.4527,48,96
0,False,432.2038,432.458,53,96
0,False,432.2038,432.458,41,96
0,False,432.2038,432.7016,74,94
0,False,432.2038,432.7016,79,94
0,False,432.458,432.7122,41,96
0,False,432.4633,432.7122,48,96
0,False,432.4686,432.7122,53,96
0,False,432.7122,433.2101,77,94
0,False,432.7122,433.2101,82,94
0,False,432.7122,433.2101,41,96
0,False,431.7006,433.2154,72,88
0,False,432.7122,433.2154,48,96
0,False,432.7122,433.2207,53,96
0,False,433.2313,433.7292,79,88
0,False,433.226,434.2376,74,99
0,False,433.2207,434.7355,84,94
0,False,434.2376,434.7355,74,86
0,False,433.226,434.7408,50,96
0,False,433.7345,434.7408,79,94
0,False,433.2207,434.7461,43,96
0,False,434.7461,435.2546,70,96
0,False,434.7567,435.2546,79,88
0,False,434.7461,435.7631,43,96
0,False,434.7514,435.7631,74,99
0,False,434.7461,436.261,82,94
0,False,435.7631,436.261,74,86
0,False,435.7631,436.261,46,96
0,False,434.7514,436.2663,50,96
0,False,435.2599,436.2663,79,94
0,False,433.2313,436.2715,55,96
0,False,436.0173,436.2715,80,88
0,False,436.2768,436.78,74,85
0,False,436.2715,437.2885,71,92
0,False,436.2715,437.7864,47,96
0,False,436.78,437.7864,74,94
0,False,436.2768,437.7917,50,96
0,False,437.2938,437.7917,71,86
0,False,436.2821,437.797,79,89
0,False,436.2821,437.797,55,96
0,False,437.797,438.3054,47,96
0,False,437.8023,438.3054,74,86
0,False,437.8023,438.3054,50,96
0,False,437.8076,438.3054,55,96
0,False,437.797,438.8139,71,98
0,False,438.3054,438.8139,55,96
0,False,438.3054,438.8139,50,96
0,False,438.3054,438.8139,47,96
0,False,438.8139,439.3118,47,96
0,False,438.3054,439.3171,74,86
0,False,438.8139,439.3171,50,96
0,False,438.8192,439.3171,71,84
0,False,437.8076,439.3224,79,88
0,False,438.8139,439.3224,55,96
0,False,439.3224,439.8309,68,64
0,False,439.3277,440.3394,72,63
0,False,439.333,440.8478,75,123
0,False,439.8309,440.8478,68,64
0,False,440.3499,440.8478,72,57
0,False,440.8478,441.3563,68,60
0,False,440.8531,441.8648,72,59
0,False,439.3224,442.3627,44,64
0,False,441.3563,442.3627,68,57
0,False,441.8648,442.3627,72,57
0,False,439.3277,442.368,51,64
0,False,439.333,442.3732,56,64
0,False,440.8584,442.3732,74,121
0,False,442.3732,442.8817,68,61
0,False,442.3785,443.3902,72,63
0,False,443.3902,443.8881,72,57
0,False,442.887,443.8934,68,57
0,False,442.3838,443.8987,75,115
0,False,443.8987,444.4071,68,64
0,False,442.3732,444.9156,44,64
0,False,443.904,444.9156,72,64
0,False,444.9156,445.4135,72,57
0,False,444.9156,445.4135,44,64
0,False,442.3785,445.4188,51,64
0,False,442.3838,445.4241,56,64
0,False,443.9093,445.4241,74,115
0,False,444.4071,445.4241,68,64
0,False,445.4241,445.9326,63,61
0,False,445.4294,446.441,67,59
0,False,446.441,446.9389,67,57
0,False,445.4241,446.9495,75,126
0,False,445.4347,446.9495,70,62
0,False,445.9326,446.9495,63,61
0,False,446.9495,447.458,63,66
0,False,446.9548,447.9665,67,61
0,False,445.4241,448.4644,39,64
0,False,447.458,448.4644,63,59
0,False,445.4294,448.4697,46,64
0,False,447.9824,448.4697,67,59
0,False,445.4347,448.475,51,64
0,False,446.9495,448.475,74,115
0,False,446.9601,448.475,70,66
0,False,448.4802,448.9834,67,58
0,False,448.4855,449.4919,70,60
0,False,448.475,450.0004,75,113
0,False,449.4972,450.0004,70,58
0,False,448.994,450.0057,67,58
0,False,450.0057,450.5088,67,62
0,False,448.475,451.0173,39,64
0,False,450.0004,451.0173,77,121
0,False,451.0173,451.5152,79,114
0,False,451.0173,451.5152,39,64
0,False,448.4802,451.5205,46,64
0,False,450.5088,451.5205,67,58
0,False,448.4855,451.5258,51,64
0,False,450.011,451.5258,70,65
0,False,451.5311,452.0343,68,58
0,False,451.5364,452.5428,72,64
0,False,451.5258,453.0406,65,67
0,False,452.0343,453.0459,68,58
0,False,452.548,453.0459,72,64
0,False,451.5258,453.0512,77,113
0,False,453.0565,453.5597,68,62
0,False,453.0512,454.0576,75,116
0,False,451.5258,454.5661,41,64
0,False,453.0512,454.5661,65,59
0,False,453.0618,454.5661,72,57
0,False,454.0682,454.5661,79,120
0,False,451.5311,454.5714,48,64
0,False,453.5597,454.5714,68,58
0,False,451.5364,454.5766,53,64
0,False,454.5766,455.0745,68,59
0,False,454.5819,455.5883,72,57
0,False,455.5936,456.0915,72,57
0,False,455.0851,456.0968,68,58
0,False,454.5872,456.1021,77,112
0,False,456.1074,456.6053,72,59
0,False,456.1021,457.1084,75,114
0,False,454.5766,457.119,41,64
0,False,456.1021,457.6169,68,58
0,False,457.119,457.6169,75,111
0,False,457.119,457.6169,41,64
0,False,454.5819,457.6222,48,64
0,False,456.6105,457.6222,72,58
0,False,454.5872,457.6275,53,64
0,False,457.6381,458.136,67,59
0,False,457.6275,458.6444,70,64
0,False,458.136,459.1423,67,57
0,False,458.6444,459.1423,70,57
0,False,457.6328,459.1529,74,123
0,False,459.1635,459.6614,67,59
0,False,457.6275,460.1699,43,64
0,False,459.1529,460.1699,70,64
0,False,459.6614,460.6678,67,57
0,False,460.1699,460.6678,46,64
0,False,460.1699,460.6678,70,57
0,False,457.6328,460.6731,50,64
0,False,457.6381,460.6784,55,64
0,False,459.1582,460.6784,72,124
0,False,460.6784,461.1815,62,56
0,False,460.6889,461.6953,67,59
0,False,461.1868,462.1932,63,63
0,False,461.7006,462.1985,67,56
0,False,460.6784,462.2038,71,119
0,False,462.2144,462.707,67,59
0,False,462.2038,463.2101,71,57
0,False,462.707,463.7133,67,63
0,False,460.6784,463.7186,47,64
0,False,460.6836,463.7239,50,64
0,False,463.226,463.7239,71,56
0,False,460.6889,463.7292,55,64
0,False,462.2091,463.7292,74,118
0,False,463.7398,465.2546,75,115
0,False,463.7345,466.7695,72,63
0,False,463.7292,466.78,68,64
0,False,465.2652,466.78,77,116
0,False,466.7906,468.3055,79,114
0,False,463.7345,469.3171,51,64
0,False,463.7292,469.8203,44,64
0,False,469.3224,469.8203,51,64
0,False,463.7398,469.8309,56,64
0,False,466.78,469.8309,75,61
0,False,466.7853,469.8309,72,63
0,False,468.3161,469.8309,82,119
0,False,469.8415,471.3563,86,126
0,False,469.8309,472.8712,39,64
0,False,469.8309,472.8818,79,61
0,False,469.8362,472.8818,75,59
0,False,471.3669,472.8818,84,124
0,False,472.8818,474.4072,86,122
0,False,472.8818,475.4135,39,64
0,False,475.4241,475.922,39,64
0,False,469.8362,475.9273,46,64
0,False,469.8415,475.9326,51,64
0,False,472.8818,475.9326,79,61
0,False,472.887,475.9326,75,59
0,False,474.4072,475.9326,87,126
0,False,475.9432,477.458,89,127
0,False,475.9326,478.9729,80,67
0,False,475.9326,478.9729,41,64
0,False,477.4686,478.9729,87,108
0,False,475.9379,478.9782,48,64
0,False,475.9379,478.9834,84,58
0,False,475.9432,478.9834,53,64
0,False,478.9887,480.5036,89,123
0,False,478.9834,481.5152,41,64
0,False,478.9834,482.0237,80,67
0,False,481.5258,482.0237,41,64
0,False,478.9887,482.029,48,64
0,False,480.5142,482.029,87,124
0,False,478.9887,482.0343,84,58
0,False,478.994,482.0343,53,64
0,False,482.0343,484.5661,91,127
0,False,484.5767,484.8309,89,116
0,False,482.0396,485.0799,50,64
0,False,482.0343,485.0851,82,64
0,False,482.0343,485.0851,43,64
0,False,482.0449,485.0851,79,59
0,False,482.0449,485.0851,55,64
0,False,484.8309,485.0851,87,123
0,False,485.0851,486.6106,86,119
0,False,485.0851,488.1254,83,59
0,False,485.0851,488.1254,47,64
0,False,485.0904,488.1307,50,64
0,False,485.0957,488.136,79,59
0,False,485.0957,488.136,55,64
0,False,486.6106,488.136,89,123
0,False,488.136,493.7186,63,64
0,False,488.1413,494.2271,75,63
0,False,488.1413,494.2324,51,64
0,False,488.136,494.2377,79,64
0,False,488.1466,494.2377,55,64
0,False,488.1413,494.243,87,119
